CVE ID,Severity,Score,Image+Version,Distro,Package Name,Title,URL,Installed Version,Fixed Version,Description,Published Date,PURL
CVE-2026-46185,high,,20260623,resolute,linux-image-7.0.0-22-generic,,https://ubuntu.com/security/CVE-2026-46185,7.0.0-22.22,pending,,,pkg:deb/ubuntu/linux-image-7.0.0-22-generic@7.0.0-22.22?distro=resolute
CVE-2026-46195,high,,20260623,resolute,linux-image-7.0.0-22-generic,,https://ubuntu.com/security/CVE-2026-46195,7.0.0-22.22,pending,,,pkg:deb/ubuntu/linux-image-7.0.0-22-generic@7.0.0-22.22?distro=resolute
CVE-2026-46273,high,,20260623,resolute,linux-image-7.0.0-22-generic,,https://ubuntu.com/security/CVE-2026-46273,7.0.0-22.22,pending,,,pkg:deb/ubuntu/linux-image-7.0.0-22-generic@7.0.0-22.22?distro=resolute
CVE-2026-46274,high,,20260623,resolute,linux-image-7.0.0-22-generic,,https://ubuntu.com/security/CVE-2026-46274,7.0.0-22.22,pending,,,pkg:deb/ubuntu/linux-image-7.0.0-22-generic@7.0.0-22.22?distro=resolute
CVE-2026-46275,high,,20260623,resolute,linux-image-7.0.0-22-generic,,https://ubuntu.com/security/CVE-2026-46275,7.0.0-22.22,pending,,,pkg:deb/ubuntu/linux-image-7.0.0-22-generic@7.0.0-22.22?distro=resolute
CVE-2026-46277,high,,20260623,resolute,linux-image-7.0.0-22-generic,,https://ubuntu.com/security/CVE-2026-46277,7.0.0-22.22,pending,,,pkg:deb/ubuntu/linux-image-7.0.0-22-generic@7.0.0-22.22?distro=resolute
CVE-2026-46300,high,,20260623,resolute,linux-image-7.0.0-22-generic,,https://ubuntu.com/security/CVE-2026-46300,7.0.0-22.22,7.0.0-22.22.1,,,pkg:deb/ubuntu/linux-image-7.0.0-22-generic@7.0.0-22.22?distro=resolute
CVE-2026-46304,high,,20260623,resolute,linux-image-7.0.0-22-generic,,https://ubuntu.com/security/CVE-2026-46304,7.0.0-22.22,pending,,,pkg:deb/ubuntu/linux-image-7.0.0-22-generic@7.0.0-22.22?distro=resolute
CVE-2026-46311,high,,20260623,resolute,linux-image-7.0.0-22-generic,,https://ubuntu.com/security/CVE-2026-46311,7.0.0-22.22,pending,,,pkg:deb/ubuntu/linux-image-7.0.0-22-generic@7.0.0-22.22?distro=resolute
CVE-2026-46319,high,,20260623,resolute,linux-image-7.0.0-22-generic,,https://ubuntu.com/security/CVE-2026-46319,7.0.0-22.22,pending,,,pkg:deb/ubuntu/linux-image-7.0.0-22-generic@7.0.0-22.22?distro=resolute
